STATION,STATION_NAME,DATE,HLY-CLDH-NORMAL,HLY-HTDH-NORMAL,HLY-PRES-10PCTL,HLY-PRES-90PCTL,HLY-PRES-NORMAL,HLY-CLOD-PCTBKN,HLY-CLOD-PCTCLR,HLY-CLOD-PCTFEW,HLY-CLOD-PCTOVC,HLY-CLOD-PCTSCT,HLY-DEWP-10PCTL,HLY-DEWP-90PCTL,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-10PCTL,HLY-TEMP-90PCTL,HLY-TEMP-NORMAL,HLY-WCHL-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD,HLY-WIND-PCTCLM,HLY-WIND-1STDIR,HLY-WIND-1STPCT,HLY-WIND-2NDDIR,HLY-WIND-2NDPCT
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 15:00,1.4,4.3,1,1,1,256,189,164,263,128,28.9,55,44.4,62.1,55.4,70,62.1,62.1,9.6,254,7,5,7,560,6,234
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 16:00,1,5.1,1,1,1,295,186,170,242,107,30,55,44.9,60.9,55,69.1,60.9,60.9,9.2,256,6.8,9,7,560,6,228
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 17:00,0.5,6.6,1,1,1,310,180,164,229,117,30.9,55,45.4,58.9,53.6,66,58.9,58.9,8.3,260,6,18,7,512,6,224
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 18:00,0.3,7.4,1,1,1,257,230,142,217,153,30.2,55,45.4,57.9,53.1,64,57.9,57.8,7.3,264,4.6,30,7,451,6,214
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 19:00,0.2,7.7,1,1,1,232,307,125,209,127,28.4,55,44.9,57.5,52.5,64,57.5,57.4,6.4,272,3.1,80,7,333,6,205
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 20:00,0.2,7.9,1,1,1,203,343,133,214,106,28,55,44.5,57.3,52,63,57.3,57.1,5.8,291,1.8,102,7,208,6,182
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 21:00,0.1,8.3,1,1,1,180,372,110,234,104,27,55,43.8,56.8,52,62.6,56.8,56.7,5.5,6,0.8,124,3,173,1,155
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 22:00,0.1,9,1,1,1,147,374,112,247,121,26.1,55,43.6,56.1,51.1,62.1,56.1,55.8,5.3,55,1.3,122,3,236,2,147
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100105 23:00,0.1,9.4,1,1,1,172,360,129,233,106,26.1,55,43.1,55.7,50,61,55.7,55.4,5.6,52,1.6,114,3,260,1,144
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 00:00,0.1,10.2,1,1,1,171,358,126,241,104,26.1,54,42.5,54.9,50,60.1,54.9,54.5,5.3,59,2,120,3,270,2,165
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 01:00,-777.7,11.1,1,1,1,175,361,136,225,102,25,54,41.9,54,48.9,59,54,53.5,5.4,57,2.2,131,3,273,2,203
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 02:00,-777.7,12.2,1,1,1,196,355,137,221,91,26.1,53.6,41.4,52.9,46.9,57.9,52.9,52.3,5.1,62,2.7,112,3,335,2,241
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 03:00,-777.7,12.8,1,1,1,177,353,143,233,94,25,53.1,40.9,52.2,46.9,57.2,52.2,51.5,4.9,59,2.3,149,3,317,2,180
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 04:00,-777.7,13.6,1,1,1,163,360,126,247,105,25,53.1,40.8,51.5,46,57,51.4,50.7,4.7,66,2.6,163,3,360,2,201
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 05:00,-777.7,13.9,1,1,1,183,345,130,253,89,24.1,53.1,40.2,51.2,46,57.2,51.2,50.3,4.9,68,2.8,123,3,365,2,199
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 06:00,-777.7,14.1,1,1,1,162,337,148,257,96,24.1,53.1,40,50.9,45,57,50.9,49.9,5.1,68,3,146,3,363,2,193
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 07:00,-777.7,13.6,1,1,1,221,230,144,244,162,23,53.1,39.4,51.4,46,57.2,51.4,50.5,5.4,67,3.2,120,3,344,2,224
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 08:00,-777.7,12.1,1,1,1,239,212,151,266,133,23,53.1,39.4,52.9,46.9,59,52.9,52.2,5.8,69,3.6,100,3,376,2,200
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 09:00,0.2,9.1,1,1,1,247,222,152,244,136,23,53.1,39.9,56.1,50,62.1,56.1,55.8,6.2,76,3.7,85,3,326,2,239
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 10:00,0.6,6.3,1,1,1,231,206,178,256,129,23,53.1,40.2,59.4,53.1,66.9,59.4,59.2,6.5,75,3.2,73,3,323,2,216
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 11:00,1.6,4.5,1,1,1,227,186,198,261,127,21.9,54,40.2,62.1,55,71.1,62.1,62,6.4,89,1.5,95,3,214,4,169
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 12:00,2.3,3.6,1,1,1,256,193,175,235,141,21.2,54,40.4,63.7,55.8,73.9,63.7,63.6,7,236,1.5,86,7,226,6,157
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 13:00,2.3,3.5,1,1,1,247,215,161,240,138,23,55,41.7,63.8,55.9,73.4,63.8,63.8,8.5,248,4.6,35,7,390,6,230
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 14:00,2,3.7,1,1,1,279,204,155,236,126,25,55,43.1,63.3,55.9,73,63.3,63.3,9.4,250,6.3,16,7,486,6,247
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 15:00,1.5,4.2,1,1,1,248,198,167,255,133,28.4,55,44.4,62.3,55.9,70,62.3,62.3,9.5,254,7,5,7,569,6,227
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 16:00,1.1,5,1,1,1,292,194,166,236,112,30,55,44.9,61,55,69.1,61,61,9.2,255,6.8,9,7,562,6,228
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 17:00,0.6,6.5,1,1,1,307,188,164,233,108,30.9,55,45.5,59.1,53.6,66,59.1,59,8.4,259,6.1,18,7,523,6,213
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 18:00,0.3,7.3,1,1,1,252,234,144,221,149,30,55,45.5,58,53.1,64,58,57.9,7.3,264,4.7,35,7,455,6,213
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 19:00,0.2,7.6,1,1,1,234,304,129,211,122,28.4,55,45,57.6,53.1,64,57.6,57.5,6.4,269,3.2,79,7,350,6,202
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 20:00,0.2,7.8,1,1,1,199,345,133,214,108,27,55,44.5,57.4,52,63,57.4,57.2,5.8,287,1.8,110,7,215,6,182
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 21:00,0.1,8.2,1,1,1,189,365,115,225,106,27,55,43.8,57,52,62.8,57,56.8,5.5,5,0.8,116,3,163,1,161
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 22:00,0.1,8.9,1,1,1,151,365,121,242,121,26.1,55,43.6,56.2,51.1,62.1,56.2,56,5.3,61,1.3,123,3,234,2,153
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100106 23:00,0.1,9.3,1,1,1,178,363,124,230,104,26.1,55,43.1,55.8,50,62.1,55.8,55.6,5.5,58,1.5,127,3,253,2,130
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 00:00,0.1,10,1,1,1,169,363,122,243,104,26.1,54,42.6,55,50,60.8,55,54.7,5.3,58,1.8,132,3,261,2,153
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 01:00,-777.7,11,1,1,1,175,364,136,225,100,25,54,42,54.1,48.9,59,54.1,53.6,5.4,56,2.1,139,3,274,2,192
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 02:00,-777.7,12,1,1,1,187,360,137,230,87,26.1,54,41.4,53,46.9,59,53,52.4,5,62,2.6,119,3,316,2,248
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 03:00,-777.7,12.7,1,1,1,175,353,143,237,92,25,53.1,40.9,52.3,46.9,57.9,52.3,51.6,4.9,59,2.3,156,3,309,2,185
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 04:00,-777.7,13.4,1,1,1,163,361,119,249,107,25,53.1,40.8,51.6,46,57,51.6,50.8,4.7,65,2.5,167,3,354,2,203
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 05:00,-777.7,13.7,1,1,1,185,340,128,256,91,24.1,53.1,40.2,51.3,46,57.2,51.3,50.4,5,66,2.8,125,3,370,2,202
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 06:00,-777.7,14,1,1,1,162,336,146,258,98,24.1,53.1,40,51.1,45,57,51.1,50.1,5.1,68,2.9,150,3,356,2,195
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 07:00,-777.7,13.4,1,1,1,207,235,155,248,155,23,53.1,39.4,51.6,46,57.2,51.6,50.7,5.3,68,3.2,119,3,359,2,210
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 08:00,-777.7,12,1,1,1,234,216,151,268,131,23,53.1,39.4,53.1,46.9,59,53.1,52.4,5.7,70,3.5,106,3,369,2,196
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 09:00,0.2,8.9,1,1,1,237,221,163,248,131,23,53.6,39.9,56.3,50,62.6,56.3,55.9,6.1,77,3.7,89,3,333,2,229
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 10:00,0.7,6.2,1,1,1,224,203,177,258,138,23,53.1,40.2,59.6,53.1,68,59.6,59.4,6.4,74,3.2,73,3,316,2,222
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 11:00,1.7,4.4,1,1,1,211,186,195,266,141,21.9,54,40,62.3,55,71.6,62.3,62.2,6.3,95,1.4,101,3,203,4,178
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 12:00,2.4,3.6,1,1,1,242,192,181,237,148,21.9,54,40.3,63.9,55.8,73.9,63.9,63.9,6.9,233,1.6,94,7,233,6,157
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 13:00,2.5,3.4,1,1,1,237,212,167,244,140,23,55,41.6,64,55.9,73.9,64,64,8.6,248,4.6,35,7,395,6,230
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 14:00,2.1,3.6,1,1,1,273,205,167,234,122,25,55,43.1,63.5,55.9,73.4,63.5,63.5,9.4,250,6.4,11,7,489,6,252
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 15:00,1.6,4.1,1,1,1,250,198,178,248,126,28.4,55,44.2,62.5,55.9,71.1,62.5,62.5,9.5,255,7.1,2,7,569,6,234
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 16:00,1.2,4.9,1,1,1,292,192,171,229,117,30,55,44.7,61.3,55,70,61.3,61.2,9.2,255,6.9,7,7,561,6,238
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 17:00,0.6,6.3,1,1,1,300,188,177,235,101,30.9,55,45.4,59.2,54,66,59.2,59.2,8.4,259,6.1,21,7,521,6,217
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 18:00,0.4,7.2,1,1,1,243,232,153,223,149,30,55,45.5,58.2,53.1,64.4,58.2,58.1,7.3,264,4.7,42,7,457,6,211
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 19:00,0.2,7.5,1,1,1,218,311,134,218,120,28.9,55,45.1,57.8,53.1,64,57.8,57.6,6.4,268,3.2,82,7,341,6,208
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 20:00,0.2,7.7,1,1,1,190,352,133,212,113,27,55,44.5,57.6,53.1,63,57.6,57.4,5.7,288,1.7,118,7,213,6,178
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 21:00,0.2,8,1,1,1,187,367,119,221,106,27,55,43.7,57.2,52.9,63,57.2,57,5.4,10,0.7,120,3,165,1,163
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 22:00,0.1,8.7,1,1,1,158,363,130,233,116,27,55,43.6,56.4,51.1,62.1,56.4,56.2,5.2,63,1.4,130,3,241,2,156
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100107 23:00,0.1,9.1,1,1,1,181,369,131,229,90,27,55,43,56,51.1,62.1,56,55.8,5.4,60,1.5,128,3,253,2,135
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 00:00,0.1,9.9,1,1,1,160,372,131,239,99,26.6,54,42.5,55.2,50,60.8,55.2,54.8,5.3,58,1.8,118,3,275,2,158
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 01:00,-777.7,10.8,1,1,1,167,369,133,226,104,25,54,41.8,54.2,48.9,60.1,54.2,53.8,5.4,56,2.1,147,3,279,2,200
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 02:00,-777.7,11.9,1,1,1,186,362,136,229,88,26.1,54,41.4,53.2,48,59,53.2,52.6,5,63,2.6,130,3,321,2,243
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 03:00,-777.7,12.6,1,1,1,177,354,136,234,99,25,53.1,40.9,52.4,46.9,57.9,52.4,51.8,4.9,60,2.3,160,3,312,2,198
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 04:00,-777.7,13.3,1,1,1,163,361,119,245,112,25,53.1,40.7,51.7,46,57,51.7,50.9,4.7,64,2.5,167,3,354,2,203
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 05:00,-777.7,13.6,1,1,1,180,349,123,253,96,24.1,53.1,40.1,51.4,46,57.9,51.4,50.6,5,67,2.7,121,3,365,2,203
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 06:00,-777.7,13.8,1,1,1,160,340,146,253,100,24.1,53.1,39.9,51.2,45,57,51.2,50.3,5.1,69,2.9,146,3,356,2,187
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 07:00,-777.7,13.3,1,1,1,214,234,159,245,148,23,52.3,39.2,51.7,46,57.2,51.7,50.8,5.3,68,3.2,122,3,366,2,200
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 08:00,-777.7,11.8,1,1,1,245,221,153,257,124,23,53.1,39.3,53.2,46.9,59,53.2,52.6,5.7,70,3.5,99,3,367,2,194
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 09:00,0.2,8.7,1,1,1,233,230,160,237,140,23,53.1,39.8,56.4,50,63,56.4,56.1,6.2,77,3.7,90,3,353,2,212
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 10:00,0.7,6,1,1,1,223,211,177,244,145,23,53.1,40.1,59.7,53.1,68,59.7,59.5,6.5,74,3.2,71,3,322,2,212
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 11:00,1.8,4.3,1,1,1,207,200,194,262,137,21.9,53.6,39.9,62.5,55,72,62.5,62.4,6.3,93,1.5,105,3,210,4,176
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 12:00,2.5,3.5,1,1,1,233,204,191,231,141,21.9,54,40.3,64,55.9,75,64,64,6.9,236,1.6,98,7,239,6,154
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 13:00,2.5,3.4,1,1,1,233,221,172,237,138,23,55,41.7,64.1,55.9,75,64.1,64.1,8.7,248,4.7,30,7,394,6,248
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 14:00,2.2,3.6,1,1,1,245,218,171,232,133,25,55,43,63.7,55.9,73.9,63.7,63.6,9.5,251,6.3,9,7,488,6,253
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 15:00,1.7,4,1,1,1,232,209,182,239,137,28,55,44.2,62.7,55.9,71.6,62.7,62.6,9.6,255,7.1,2,7,567,6,228
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 16:00,1.2,4.8,1,1,1,269,196,185,222,129,30,55,44.6,61.4,55,70,61.4,61.3,9.4,255,6.9,4,7,555,6,238
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 17:00,0.6,6.2,1,1,1,283,197,186,229,105,30.9,55,45.3,59.4,54,66.2,59.4,59.3,8.5,260,6.1,23,7,522,6,209
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 18:00,0.4,7.1,1,1,1,230,241,162,214,153,28.9,55,45.4,58.3,53.1,64.9,58.3,58.2,7.5,265,4.8,40,7,452,6,205
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 19:00,0.2,7.4,1,1,1,208,328,140,213,111,28.4,55,44.9,57.9,53.1,64.4,57.9,57.7,6.5,269,3.2,86,7,343,6,193
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 20:00,0.2,7.6,1,1,1,182,374,142,200,101,27,55,44.4,57.6,53.1,64,57.6,57.5,5.9,289,1.9,120,7,213,6,170
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 21:00,0.2,7.9,1,1,1,185,381,129,205,99,26.6,55,43.7,57.2,52,63,57.2,57.1,5.6,1,0.7,112,3,169,1,169
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 22:00,0.1,8.7,1,1,1,149,382,145,226,98,26.1,55,43.5,56.4,51.1,62.1,56.4,56.2,5.3,55,1.3,125,3,230,2,156
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100108 23:00,0.1,9.1,1,1,1,170,385,140,224,81,26.6,55,42.9,56.1,51.1,62.6,56.1,55.8,5.5,55,1.4,128,3,249,1,131
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 00:00,0.1,9.9,1,1,1,151,381,135,239,95,26.6,54,42.4,55.2,50,60.8,55.2,54.8,5.4,54,1.8,113,3,273,2,163
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 01:00,-777.7,10.8,1,1,1,169,383,128,223,97,26.1,54,41.8,54.3,48.9,60.1,54.3,53.9,5.5,54,2.1,137,3,285,2,199
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 02:00,-777.7,11.8,1,1,1,178,365,135,236,86,26.1,54,41.4,53.2,48,59,53.2,52.6,5.1,62,2.5,133,3,315,2,231
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 03:00,-777.7,12.6,1,1,1,170,362,131,241,96,25,53.1,40.9,52.5,46.9,57.9,52.5,51.8,5,58,2.3,153,3,317,2,203
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 04:00,-777.7,13.2,1,1,1,159,369,117,248,107,25,53.1,40.6,51.8,46,57.9,51.8,51,4.8,62,2.5,167,3,349,2,213
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 05:00,-777.7,13.5,1,1,1,185,354,121,251,89,24.1,53.1,40.1,51.5,46,57.9,51.5,50.6,5.1,65,2.8,111,3,354,2,224
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 06:00,-777.7,13.8,1,1,1,160,350,135,259,96,24.1,53.1,39.9,51.3,45,57,51.3,50.3,5.1,66,2.9,144,3,351,2,199
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 07:00,-777.7,13.2,1,1,1,203,235,164,248,150,21.9,53.1,39.2,51.8,46,57.9,51.8,50.9,5.4,66,3.2,126,3,357,2,204
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 08:00,-777.7,11.7,1,1,1,245,220,155,252,128,23,53.1,39.4,53.4,48,59,53.4,52.7,5.7,70,3.5,102,3,361,2,197
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 09:00,0.2,8.6,1,1,1,221,233,167,237,142,23,53.6,39.8,56.5,50,63,56.5,56.2,6.2,77,3.7,90,3,351,2,213
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 10:00,0.8,6,1,1,1,225,213,181,238,144,23,54,40.1,59.8,53.1,68,59.8,59.6,6.5,74,3.2,71,3,319,2,201
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 11:00,1.8,4.3,1,1,1,214,210,189,246,141,21.9,54,39.9,62.5,55,72,62.5,62.4,6.3,90,1.5,113,3,203,4,161
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 12:00,2.6,3.5,1,1,1,230,207,189,225,149,21.9,54,40.3,64.1,55.9,75,64.1,64,6.8,233,1.6,100,7,235,6,158
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 13:00,2.6,3.4,1,1,1,229,226,167,233,145,23,54,41.7,64.1,55.9,75.2,64.1,64.1,8.7,248,4.8,33,7,393,6,252
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 14:00,2.3,3.6,1,1,1,241,221,171,227,140,25,55,43.1,63.7,55.9,73.9,63.6,63.6,9.5,250,6.5,11,7,496,6,246
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 15:00,1.7,4,1,1,1,223,209,185,234,149,28.4,55,44.2,62.6,55.9,71.6,62.6,62.6,9.7,255,7.2,5,7,567,6,228
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 16:00,1.2,4.8,1,1,1,249,203,193,221,133,28.9,55,44.6,61.4,55,70,61.4,61.3,9.5,255,7,4,7,562,6,233
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 17:00,0.6,6.3,1,1,1,267,191,204,226,112,30.9,55,45.3,59.4,54,66.2,59.4,59.3,8.7,259,6.3,18,7,533,6,207
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 18:00,0.4,7.1,1,1,1,220,240,173,216,151,28.9,55,45.4,58.3,53.1,64.9,58.3,58.2,7.5,265,4.9,35,7,441,6,223
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 19:00,0.3,7.4,1,1,1,197,324,154,211,113,28.4,55,44.9,57.9,53.1,64.4,57.9,57.7,6.6,268,3.4,86,7,354,6,192
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 20:00,0.2,7.6,1,1,1,173,376,149,194,108,27,55,44.5,57.7,52.7,64,57.7,57.5,5.9,286,2,121,7,216,6,173
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 21:00,0.2,7.9,1,1,1,182,381,131,203,104,26.6,55,43.8,57.2,52,64,57.2,57.1,5.6,353,0.8,114,1,174,3,165
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 22:00,0.1,8.6,1,1,1,153,384,151,214,98,26.1,55,43.5,56.5,51.1,63,56.5,56.2,5.3,53,1.3,125,3,229,2,157
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100109 23:00,0.1,9,1,1,1,171,387,146,216,79,26.1,55,42.9,56.1,51.1,62.6,56.1,55.8,5.4,56,1.4,126,3,244,1,136
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 00:00,0.1,9.9,1,1,1,153,389,144,225,90,26.1,54,42.4,55.2,50,60.8,55.2,54.8,5.5,54,1.8,113,3,268,2,169
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 01:00,-777.7,10.8,1,1,1,162,393,130,222,92,25,54,41.8,54.3,48.9,60.1,54.3,53.8,5.4,54,2.1,135,3,286,2,192
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 02:00,-777.7,11.8,1,1,1,164,375,139,238,83,26.1,54,41.3,53.2,48,59,53.2,52.5,5.1,60,2.6,125,3,315,2,251
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 03:00,-777.7,12.6,1,1,1,169,368,135,231,96,25,53.1,40.8,52.4,46.9,57.9,52.4,51.7,4.9,60,2.4,150,3,337,2,201
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 04:00,-777.7,13.3,1,1,1,150,384,122,237,108,25,53.1,40.6,51.7,46,57,51.7,50.9,4.8,64,2.6,167,3,358,2,217
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 05:00,-777.7,13.6,1,1,1,182,366,127,236,89,24.1,53.1,40,51.4,45,57.2,51.4,50.5,5,66,2.8,116,3,367,2,219
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 06:00,-777.7,13.9,1,1,1,142,358,144,258,98,24.1,53.1,39.8,51.2,45,57,51.2,50.2,5.1,67,2.9,147,3,353,2,211
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 07:00,-777.7,13.2,1,1,1,190,231,177,247,154,21.9,53.1,39.2,51.8,46,57.9,51.8,50.9,5.3,68,3.1,132,3,358,2,199
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 08:00,-777.7,11.7,1,1,1,240,224,159,249,128,23,53.1,39.3,53.3,46.9,59,53.3,52.6,5.7,70,3.4,105,3,354,2,205
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 09:00,0.2,8.7,1,1,1,207,239,167,239,149,23,53.1,39.8,56.5,50,63,56.5,56.2,6.3,77,3.6,87,3,348,2,210
GHCND:USW00023174,LOS ANGELES INTERNATIONAL AIRPORT CA US,20100110 10:00,0.8,6.1,1,1,1,225,216,190,230,139,23,54,40.2,59.7,53.1,68,59.7,59.5,6.5,76,3.1,71,3,325,2,196
