"artistURI","sourceURL","provenance","galleryLabel","title","imageURL","birthDate","deathDate","creationDate","dimensions","materialsURI","materials","provenanceTypeURI","galleryLabelTypeURI","nationalityURI","nationality","artistAppellationURI","artistFirstLast","creditLine"
"","http://www.imamuseum.org/art/collections/artwork/pool-adirondacks-blakelock-ralph-albert","","","Pool in the Adirondacks","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/ba/baebdcf6-34e5-40a5-add5-de24d807edbb.jpg
        ","","","about 1875-1878","","","oil on canvas","","","","American","","","The Ballard Family Memorial Fund"
"","http://www.imamuseum.org/art/collections/artwork/mountains-and-valleys-higgins-victor","","Higgins exhibits the influence of cubism in his use of geometric shapes enhanced by strong
            contrasts of light and dark.
            The artist was affected by the 1913 New York armory show, where he came in contact with European and
            American Modernism.
        ","Mountains and Valleys","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c2/c236c255-9993-43a6-90a8-3bc297afbf76.jpg
        ","","","about 1921","","","oil on canvas","","","","American","","","Gift of the Harrison Eiteljorg Gallery of Western Art"
"","http://www.imamuseum.org/art/collections/artwork/dorothy-chase-william-merritt","Purchased from the artist at the Exhibition of Indiana Art in Tomlinson Hall 1903","Chase relished painting his family, and the pictures of his wife and daughters are among his most
            memorable canvases.
            This portrait of Chase's daughter Dorothy is one of several full-length images with subdued color schemes
            and unadorned backgrounds that he painted between 1886 and 1902.
        ","Dorothy","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/6a/6a312aa5-95be-4f08-8f40-e9ddcb226593.jpg
        ","","","1902","","","oil on canvas","","","","American","","","John Herron Fund"
"","http://www.imamuseum.org/art/collections/artwork/young-artist-burnham-thomas-mickell","","","The Young Artist","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/84/847099b8-9f82-4b33-8cfb-3ffb43bf12c1.jpg
        ","","","1840","","","oil on canvas","","","","American","","","Martha Delzell Memorial Fund"
"","
            http://www.imamuseum.org/art/collections/artwork/summer-pastorale-view-kallenfels-whittredge-worthington
        ","The piece was owned by Mrs. Buchner W. Anderson in Cincinnati. It was purchased by Paul North Jr. in
            1954. The John Herron Art Museum purchased the work in 1954.
        ","The dark, brooding tone is typical of Whittredge's German work.
            Summer Pastorale is probably a compilation of two views of Kallenfels recorded in sketches.
            In 1849 Whittredge traveled to Düsseldorf, Germany and spent time painting in the Harz Mountains.
        ","Summer Pastorale (View of Kallenfels)","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/64/642f6c61-a57d-4634-971a-d6cf2f152235.jpg
        ","","","1853","","","oil on canvas","","","","American","","","Daniel P. Erwin Fund"
"","http://www.imamuseum.org/art/collections/artwork/girl-piano-recording-sound-theodore-roszak
        ","","In this canvas, Roszak combined geometric abstraction, Surrealism, and his fascination with
            technology to create visual descriptions of sound.
            Roszak, a skilled violinist, depicts the act of music making and the machine capable of recording it.
        ","Girl at the Piano: Recording Sound","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/fb/fb62bc80-1a08-4f73-bfd3-0aafb6a37166.jpg
        ","","","1935","37 x 48 in.","","oil on canvas","","","","American","","","James E. Roberts Fund and Martha Delzell Memorial Fund"
"","http://www.imamuseum.org/art/collections/artwork/morning-grand-manan-bricher-alfred-thompson
        ","The artist; Vose Gallery 1878; IMA 1970","Morning at Grand Manan is a prime example of Luminism, a style characterized by tranquil
            landscapes, barely visible brushstrokes, precisely rendered detail and glowing light.
            Bricher favored working along the North Atlantic coast, including Grand Manan Island, a summer resort in New
            Brunswick, Canada.
        ","Morning at Grand Manan","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/8d/8d88de1e-3818-46c5-aeca-969bb0400c2b.jpg
        ","","","1878","","","oil on canvas","","","","American","","","Martha Delzell Memorial Fund"
"","http://www.imamuseum.org/art/collections/artwork/flight-europa-manship-paul","","Manship achieves a witty interpretation of the classical myth of Europa, abducted by Zeus who
            transformed himself into a bull to carry her across the sea.
            The rhythmic composition sets horizontal against vertical and speed versus stillness, as the bull's horns,
            tail and legs oppose Europa's upright stance.
        ","The Flight of Europa","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/48/48968a4a-73d0-4b7d-aee0-ed9f11b21f70.jpg
        ","","","1925","25 x 30 1/2 x 8 1/4 in. (including base)","","gilt bronze on agate base","","","","American","","","Gift of Lucy M. Taggart in memory of her brother Thomas D. Taggart"
"","http://www.imamuseum.org/art/collections/artwork/woodcutters-windsor-park-west-benjamin","(back to top)Provenance Research is on-going at the Indianapolis Museum of Art, and information will
            be added to this record as research is completed. Please contact Annette Schlagenhauff, Assoc. Curator of
            Research, at aschlagenhauff@imamuseum.org with any questions.
        ","Born in Pennsylvania, Benjamin West studied painting in Rome in his early twenties and moved to
            England in 1763, where he remained for the rest of his career. The setting for this landscape is the Queen's
            Lodge in the Great Park at Windsor, where woodcutters are shown making a clearing to provide a ""view."" Such
            vistas were an essential part of 18th-century English landscape design. The landscape was painted the same
            year West began work on a major cycle of decorations for the chapel at Windsor Castle.
        ","Woodcutters in Windsor Park","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/69/6901db54-9bea-4edd-9d62-1884f44b8c6b.jpg
        ","","","1795","26 1/2 x 35 in.","","oil on canvas","","","","American","","","Gift of Mrs. Nicholas H. Noyes"
"","http://www.imamuseum.org/art/collections/artwork/ideal-head-hunt-william-morris","","Hunt’s studies in Europe in the 1840s and ‘50s brought him into contact with Jean François Millet
            and the Barbizon School.
            Hunt returned to America in 1855 and settled in Boston in 1862.
            The Renaissance costume of this figure suggests a growing interest in that historical period, one that was
            also reflected in furniture and other decorative arts of the 1860s and ‘70s.
        ","Ideal Head","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/a4/a4b156d0-a337-4150-93a6-9ab0ca081ff6.jpg
        ","","","about 1865","","","oil on paper mounted on canvas","","","","","","","Daniel P. Erwin Fund"
"","http://www.imamuseum.org/art/collections/artwork/olive-grove-sargent-john-singer","","The Olive Grove was probably painted on the Greek isle of Corfu during one of Sargent's trips to
            the Mediterrean. 
            The image depicts a group local people gathering olives in baskets.
            Sargent was a noted portrait painter during the late 19th century, and turned increasing to landscape
            painting in the early 20th century.
             
        ","The Olive Grove","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/28/285c32a9-c8bf-438f-a3c6-9746e9b0ebe5.jpg
        ","","","about 1910","","","oil on canvas","","","","American","","","Gift of Hirschl and Adler Galleries, New York"
"","http://www.imamuseum.org/art/collections/artwork/eliza-c-ayres-","","","Portrait of Eliza C. Ayres","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/c1/c18260c5-47ef-45b7-b973-98e2251a7508.jpg
        ","","","about 1840","","","oil on canvas","","","","","","","Gift of Mrs. Gordon C. Cook in memory of Chesley Watkins"
"","http://www.imamuseum.org/art/collections/artwork/woman-white-bobbs-ruth-pratt","","","Woman in White","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/3e/3e3ca84a-da82-4990-b6e7-8eb57ff10aa2.jpg
        ","","","about 1902-1907","","","oil on canvas","","","","American","","","Gift of Eleanor Dickson and Otto N. Frenzel"
"","http://www.imamuseum.org/art/collections/artwork/souvenir-columbian-exposition-atkinson-jacob
        ","","","Souvenir of the Columbian Exposition","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/94/943efd2c-3c0a-4993-8e60-5ecd169b401a.jpg
        ","","","1893","12 x 16 1/8 in.","","oil on canvas","","","","American","","","James E. Roberts Fund and Martha Delzell Memorial Fund"
"","http://www.imamuseum.org/art/collections/artwork/rondout-new-york-dabo-leon","","Twinkling lights on the distant shore mixed with dark tonal harmonies create a moody twilight
            landscape.
            The expressive, linear brushwork may have been derived from the study of Asian painting.
            Dabo described his landscapes as “pretexts for beautiful color arrangements.”
        ","Rondout, New York","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/39/3971bb2d-964e-465e-9a53-2e6cafc6aebe.jpg
        ","","","about 1907","","","oil on canvas","","","","American","","","Gift of S. O. Buckner"
"","http://www.imamuseum.org/art/collections/artwork/polling-landscape-duveneck-frank","","Duveneck opened a school in Polling, Bavaria where he trained Americans who became known as the
            “Duveneck Boys.”
            Polling Landscape exhibits principles of the Munich Academy’s teaching and the French Barbizon
            artists-strong brushwork, the manipulation of dark tonalities, and a sketch-like quality.
        ","Polling Landscape","
            http://www.imamuseum.org/sites/default/files/mercurycache/4_column/mars/2c/2ccc6544-df6a-4aeb-859d-8ae712bdba6e.jpg
        ","","","1881","","","oil on canvas","","","","American","","","Gift of Mrs. Charles P. Mattingly, in memory of Charles Stayton Drake"
