,column_name,el_dist,jc_name,jc_num,jc_text,ks_num,mw_hist,semantic_type,target,test_name,tf_text,truth,prob
23,s05-met!Description,0.0948964430051,0.0,0.0595082838236,0,0.0266799655033,4.18302611413e-18,E22_Man-Made_Object---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.189664307605
26,s05-met!Classification,0.0,0.0434782608696,0.0,0,0.0,3.19147145269e-31,E55_Type---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.18844300287
24,s06-npg!Classification,0.0,0.0434782608696,0.0,0,0.0,0.0,E55_Type---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.18844300287
1,s12-s-19-artworks!description,0.0771557605603,0.0,0.0552267385946,0,7.41517872776e-15,2.82928999632e-52,E22_Man-Made_Object---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.186256242235
39,s02-dma!Object Work Type,0.0,0.04,0.0,0,0.0,1.17260221686e-33,E55_Type---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.185812796115
76,s02-dma!Artist Nationality,0.0,0.0384615384615,0.0,0,0.0,0.0,E74_Group---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.1846585061
8,s08-s-17-edited!VIDEO,0.229500995853,0.0,0.0327364584152,0,1.04028924814e-09,1.59624711833e-09,E31_Document---dev#classLink,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.174121429684
16,s13-s-art-institute-of-chicago!Credit,0.109043694415,0.0,0.0252936028865,0,0.00117160733365,8.783032388e-13,E8_Acquisition---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.170286919559
73,s08-s-17-edited!DESCRIPTION,0.0999725378639,0.0,0.022632534062,0,6.04444103849e-13,2.21989913117e-25,E22_Man-Made_Object---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.168876388686
40,s13-s-art-institute-of-chicago!Typeofartwork,0.0,0.0,0.0,0,0.0,0.0127606173517,E55_Type---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.16306749791
3,s02-dma!Object Rights,0.000830913644315,0.0,0.00623376623377,0,0.0119719528998,7.03425512773e-10,E30_Right---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.161037659462
72,s13-s-art-institute-of-chicago!Dimensions,0.495944881872,0.0,0.00412966859034,0,8.20549820128e-40,8.78548987816e-13,E54_Dimension---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.159598913028
57,s04-ima-artworks!sourceURL,0.0448070238726,0.0,0.0037706205813,0,6.81481473195e-10,3.78859331556e-46,E22_Man-Made_Object---dev#classLink,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.1594230366
25,s06-npg!Medium,0.0,0.0,0.0,0,0.0,0.003189160058,E55_Type---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.158941375757
46,s07-s-13!image_url,0.016922802337,0.0,0.00167743758166,0,1.34396477545e-19,5.44751278314e-27,E38_Image---dev#classLink,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.158400835091
74,s06-npg!Description,0.608084031917,0.0,0.000836551666562,0,0.00920166518163,6.54609567763e-07,E22_Man-Made_Object---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.158298961049
35,s13-s-art-institute-of-chicago!Titleofartwork,0.666189989171,0.0,9.79334684886e-06,0,0.0020675169976,8.78557463053e-13,E35_Title---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.15765905115
50,s08-s-17-edited!AUTHOR,0.00987043148759,0.0,0.0,0,0.000989903037406,1.86186484504e-20,E82_Actor_Appellation---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.15761844122
19,s04-ima-artworks!galleryLabel,0.380948815241,0.0,6.59547236546e-08,0,0.000205798115495,3.98145523145e-19,E33_Linguistic_Object---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157592385961
21,s12-s-19-artworks!img_url,0.666489030935,0.0,5.84685285172e-06,0,1.81645425824e-56,6.02420850045e-52,E38_Image---dev#classLink,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157588343586
13,s02-dma!dimensions,0.594484168035,0.0,0.0,0,2.8247511894e-25,4.98592742204e-06,E54_Dimension---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157587620031
17,s04-ima-artworks!dimensions,0.645223691304,0.0,0.0,0,2.95625380796e-40,3.56913081823e-10,E54_Dimension---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157585507778
48,s04-ima-artworks!imageURL,0.666666646672,0.0,2.73804955281e-10,0,3.48925998721e-38,3.78859331556e-46,E38_Image---dev#classLink,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.15758550776
47,s05-met!Who,0.0,0.0,0.0,0,0.0,6.4181630959e-12,E82_Actor_Appellation---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.15758550763
20,s13-s-art-institute-of-chicago!ImageURL,0.664218188316,0.0,0.0,0,8.82394342667e-42,8.78557463053e-13,E38_Image---dev#classLink,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157585507627
60,s06-npg!Artist,0.0,0.0,0.0,0,0.0,3.81461401696e-16,E82_Actor_Appellation---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157585507627
22,s05-met!Medium,0.0,0.0,0.0,0,0.0,1.75580521225e-24,E55_Type---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157585507627
11,s12-s-19-artworks!dimensions,0.616955068968,0.0,0.0,0,3.83809940931e-57,5.13093301895e-44,E54_Dimension---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157585507627
55,s05-met!Geography,0.0,0.0,0.0,0,0.0,3.8126739625e-35,E44_Place_Appellation---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157585507627
32,s06-npg!Dimension,0.59814925272,0.0,0.0,0,3.18731041279e-46,3.37099018618e-21,E54_Dimension---P3_has_note,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157585507627
61,s02-dma!Object Facet Value 1,0.0,0.0,0.0,0,0.0,5.82416325152e-20,E55_Type---rdf-schema#label,False,s01-cb!Begin Date,0,E52_Time-Span---P82_at_some_time_within,0.157585507627
74,s06-npg!Description,0,0.294117647059,0,0.0,0,3.45944166469e-08,E22_Man-Made_Object---P3_has_note,False,s01-cb!Attribution,0.0773990856104,E82_Actor_Appellation---rdf-schema#label,0.509843430785
40,s13-s-art-institute-of-chicago!Typeofartwork,0,0.0,0,0.0,0,0.528034972496,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.50222189175
34,s02-dma!Artist Name,0,0.047619047619,0,0.10989010989,0,4.00394520581e-08,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.39287975016,E82_Actor_Appellation---rdf-schema#label,0.473481118637
1,s12-s-19-artworks!description,0,0.294117647059,0,0.0,0,1.83310760021e-52,E22_Man-Made_Object---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.446666870147
23,s05-met!Description,0,0.294117647059,0,0.0,0,1.69305769385e-19,E22_Man-Made_Object---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.446666870147
36,s13-s-art-institute-of-chicago!Artistname,0,0.05,0,0.0337837837838,0,7.52617341314e-10,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.342368268897,E82_Actor_Appellation---rdf-schema#label,0.427515963813
60,s06-npg!Artist,0,0.0625,0,0.0251572327044,0,7.95462443373e-14,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.28228705577,E82_Actor_Appellation---rdf-schema#label,0.394054341197
7,s11-s-19-artists!occupation,0,0.235294117647,0,0.0,0,1.39803440408e-21,E33_Linguistic_Object---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.375995941793
57,s04-ima-artworks!sourceURL,0,0.0,0,0.0,0,1.04993987186e-45,E22_Man-Made_Object---dev#classLink,False,s01-cb!Attribution,0.347992657471,E82_Actor_Appellation---rdf-schema#label,0.369018260303
43,s07-s-13!Label_on_page,0,0.0434782608696,0,0.0,0,0.24399060535,E33_Linguistic_Object---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.335931548201
26,s05-met!Classification,0,0.190476190476,0,0.0,0,3.02020795929e-32,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.325330058364
24,s06-npg!Classification,0,0.190476190476,0,0.0,0,0.0,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.325330058364
47,s05-met!Who,0,0.0,0,0.0804597701149,0,2.30593760736e-13,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.27131911049,E82_Actor_Appellation---rdf-schema#label,0.320050999388
32,s06-npg!Dimension,0,0.176470588235,0,0.0,0,5.50348976668e-19,E54_Dimension---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.310237355354
59,s07-s-13!dimension,0,0.176470588235,0,0.0,0,1.62520680753e-23,E54_Dimension---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.310237355354
62,s11-s-19-artists!nationality,0,0.166666666667,0,0.0,0,0.000328905526675,E74_Group---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.300125827079
71,s07-s-13!nationality,0,0.166666666667,0,0.0,0,1.79431542707e-13,E74_Group---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.299905387308
31,s12-s-19-artworks!nationality,0,0.166666666667,0,0.0,0,5.25666057739e-19,E74_Group---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.299905387308
67,s04-ima-artworks!nationality,0,0.166666666667,0,0.0,0,4.55347801466e-33,E74_Group---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.299905387308
5,s03-ima-artists!nationality,0,0.166666666667,0,0.0,0,4.55347801466e-33,E74_Group---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.299905387308
64,s13-s-art-institute-of-chicago!Nationality,0,0.157894736842,0,0.0,0,5.65858340132e-37,E74_Group---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.290829947556
51,s04-ima-artworks!creationDate,0,0.157894736842,0,0.0,0,1.67418705502e-26,E52_Time-Span---P82_at_some_time_within,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.290829947556
56,s07-s-13!origin,0,0.133333333333,0,0.0,0,0.00970183542484,E33_Linguistic_Object---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.272396660719
2,s07-s-13!name,0,0.0,0,0.0259804791482,0,0.00494302675302,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.20008946371,E82_Actor_Appellation---rdf-schema#label,0.270097134729
10,s06-npg!AquisitionDate,0,0.136363636364,0,0.0,0,2.9599516074e-15,E52_Time-Span---P82_at_some_time_within,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.269257121375
76,s02-dma!Artist Nationality,0,0.12,0,0.0,0,0.0,E74_Group---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.253554469036
68,s06-npg!Title,0,0.0,0,0.0,0,1.85300857497e-16,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.170814082695,E82_Actor_Appellation---rdf-schema#label,0.24660699949
13,s02-dma!dimensions,0,0.111111111111,0,0.0,0,2.32188503924e-07,E54_Dimension---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.245282506083
17,s04-ima-artworks!dimensions,0,0.111111111111,0,0.0,0,5.86185460961e-08,E54_Dimension---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.245282403539
72,s13-s-art-institute-of-chicago!Dimensions,0,0.111111111111,0,0.0,0,1.75475691563e-10,E54_Dimension---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.245282369011
11,s12-s-19-artworks!dimensions,0,0.111111111111,0,0.0,0,2.28250308905e-43,E54_Dimension---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.245282368907
73,s08-s-17-edited!DESCRIPTION,0,0.0,0,0.0,0,2.419197076e-23,E22_Man-Made_Object---P3_has_note,False,s01-cb!Attribution,0.166059064224,E82_Actor_Appellation---rdf-schema#label,0.243724652682
18,s11-s-19-artists!long_biography,0,0.0869565217391,0,0.0,0,3.95426552646e-54,E33_Linguistic_Object---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.223738043631
19,s04-ima-artworks!galleryLabel,0,0.0,0,0.0,0,7.45652924428e-17,E33_Linguistic_Object---P3_has_note,False,s01-cb!Attribution,0.116081558616,E82_Actor_Appellation---rdf-schema#label,0.214826993278
42,s03-ima-artists!title,0,0.0666666666667,0,0.0,0,1.60470540396e-44,E35_Title---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.20670840383
70,s12-s-19-artworks!title,0,0.0666666666667,0,0.0,0,8.99830572718e-51,E35_Title---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.20670840383
0,s04-ima-artworks!title,0,0.0666666666667,0,0.0,0,1.60470540396e-44,E35_Title---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.20670840383
15,s07-s-13!title,0,0.0666666666667,0,0.0,0,2.71680174223e-22,E35_Title---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.20670840383
14,s04-ima-artworks!materials,0,0.0526315789474,0,0.0,0,5.83513939322e-14,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.195500903992
29,s11-s-19-artists!artist_name,0,0.047619047619,0,0.00357425041512,0,4.48885771445e-54,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.191845711181
53,s12-s-19-artworks!artist_name,0,0.047619047619,0,0.0,0,2.09787828918e-21,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.191611356431
12,s02-dma!Artist Death Date,0,0.04,0,0.0,0,8.22795747838e-10,E52_Time-Span---P82_at_some_time_within,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.185812796513
45,s02-dma!Artist Birth Date,0,0.0384615384615,0,0.0,0,4.2462108027e-10,E52_Time-Span---P82_at_some_time_within,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.184658506304
69,s04-ima-artworks!provenance,0,0.0,0,0.0,0,0.00340088131855,E33_Linguistic_Object---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.15903172289
50,s08-s-17-edited!AUTHOR,0,0.0,0,0.00449327132619,0,3.2097896214e-18,E82_Actor_Appellation---rdf-schema#label,True,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157838048834
25,s06-npg!Medium,0,0.0,0,0.0,0,0.000402480111481,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.15775610177
6,s02-dma!Object Title,0,0.0,0,0.0,0,2.32188503924e-07,E35_Title---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585605998
30,s02-dma!Object Latest Date,0,0.0,0,0.0,0,1.32558984115e-08,E52_Time-Span---P82b_end_of_the_end,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585513243
27,s02-dma!Object Earliest Date,0,0.0,0,0.0,0,7.13560343284e-10,E52_Time-Span---P82a_begin_of_the_begin,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507929
20,s13-s-art-institute-of-chicago!ImageURL,0,0.0,0,0.0,0,1.754769401e-10,E38_Image---dev#classLink,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507701
58,s13-s-art-institute-of-chicago!Linktodata,0,0.0,0,0.0,0,1.754769401e-10,E22_Man-Made_Object---dev#classLink,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507701
35,s13-s-art-institute-of-chicago!Titleofartwork,0,0.0,0,0.0,0,1.754769401e-10,E35_Title---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507701
16,s13-s-art-institute-of-chicago!Credit,0,0.0,0,0.0,0,1.75439487507e-10,E8_Acquisition---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507701
8,s08-s-17-edited!VIDEO,0,0.0,0,0.0,0,7.13489638407e-11,E31_Document---dev#classLink,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507657
33,s05-met!Credit Line,0,0.0,0,0.0,0,4.16413420211e-11,E8_Acquisition---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507644
65,s05-met!image,0,0.0,0,0.0,0,4.16413420211e-11,E38_Image---dev#classLink,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507644
3,s02-dma!Object Rights,0,0.0,0,0.0,0,3.43062705782e-11,E30_Right---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507641
41,s05-met!Date,0,0.0,0,0.0,0,3.0545231233e-11,E52_Time-Span---P82_at_some_time_within,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.15758550764
38,s06-npg!CreditLine,0,0.0,0,0.0,0,3.08078612336e-14,E8_Acquisition---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
75,s07-s-13!credit_line,0,0.0,0,0.0,0,1.6464433832e-14,E8_Acquisition---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
66,s07-s-13!technique,0,0.0,0,0.0,0,7.3561640309e-16,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
9,s06-npg!DateOfWork,0,0.0,0,0.0,0,4.64809087661e-16,E52_Time-Span---P82_at_some_time_within,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
4,s05-met!Culture,0,0.0,0,0.0,0,0.0,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
37,s07-s-13!dates,0,0.0,0,0.0,0,3.55369135797e-19,E52_Time-Span---P82_at_some_time_within,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
63,s06-npg!Image,0,0.0,0,0.0,0,9.68491051021e-20,E38_Image---dev#classLink,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
61,s02-dma!Object Facet Value 1,0,0.0,0,0.0,0,2.8123820596e-21,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
21,s12-s-19-artworks!img_url,0,0.0,0,0.0,0,4.233461938e-52,E38_Image---dev#classLink,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
55,s05-met!Geography,0,0.0,0,0.0,0,4.5004250316e-36,E44_Place_Appellation---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
54,s12-s-19-artworks!technique,0,0.0,0,0.0,0,2.58674907868e-20,E55_Type---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
52,s11-s-19-artists!birth_data_and_place,0,0.0,0,0.0,0,5.09764233165e-54,E33_Linguistic_Object---P3_has_note,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
49,s02-dma!Object Link Source,0,0.0,0,0.0,0,0.0,E40_Legal_Body---rdf-schema#label,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
48,s04-ima-artworks!imageURL,0,0.0,0,0.0,0,1.04993987186e-45,E38_Image---dev#classLink,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
28,s12-s-19-artworks!date_made,0,0.0,0,0.0,0,1.39643057125e-35,E52_Time-Span---P82_at_some_time_within,False,s01-cb!Attribution,0.0,E82_Actor_Appellation---rdf-schema#label,0.157585507627
